Observation id,Observation date,Description,Observation duration,Observation type,Source,Time offset (s),Media duration (s),FPS,Subject,Behavior,Behavioral category,Behavior type,Time,Media file name,Image index
20241011_trial-2_59187_M,56:41.3,,1802.2,Media file(s),player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241011_trial-2_59187/20241011_trial-2_59187_M.mp78,0,1902.8,30,59187,Right cage,Position,START,82.4,C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1011_trial-2_59187/20241011_trial-2_59187_M.mp78,2472
20241011_trial-2_59187_M,56:41.3,,1802.2,Media file(s),player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241011_trial-2_59187/20241011_trial-2_59187_M.mp79,0,1902.8,30,59187,Right,Position,START,84.3,C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1011_trial-2_59187/20241011_trial-2_59187_M.mp79,2529
20241011_trial-2_59187_M,56:41.3,,1802.2,Media file(s),player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241011_trial-2_59187/20241011_trial-2_59187_M.mp80,0,1902.8,30,59187,Right cage,Position,STOP,84.3,C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1011_trial-2_59187/20241011_trial-2_59187_M.mp80,2529
20241011_trial-2_59187_M,56:41.3,,1802.2,Media file(s),player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241011_trial-2_59187/20241011_trial-2_59187_M.mp81,0,1902.8,30,59187,Middle,Position,START,84.867,C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1011_trial-2_59187/20241011_trial-2_59187_M.mp81,2546
20241011_trial-2_59187_M,56:41.3,,1802.2,Media file(s),player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241011_trial-2_59187/20241011_trial-2_59187_M.mp82,0,1902.8,30,59187,Right,Position,STOP,84.867,C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1011_trial-2_59187/20241011_trial-2_59187_M.mp82,2546
20241011_trial-2_59187_M,56:41.3,,1802.2,Media file(s),player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241011_trial-2_59187/20241011_trial-2_59187_M.mp83,0,1902.8,30,59187,Left,Position,START,86.667,C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1011_trial-2_59187/20241011_trial-2_59187_M.mp83,2600
20241011_trial-2_59187_M,56:41.3,,1802.2,Media file(s),player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241011_trial-2_59187/20241011_trial-2_59187_M.mp84,0,1902.8,30,59187,Middle,Position,STOP,86.667,C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1011_trial-2_59187/20241011_trial-2_59187_M.mp84,2600
20241011_trial-2_59187_M,56:41.3,,1802.2,Media file(s),player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241011_trial-2_59187/20241011_trial-2_59187_M.mp85,0,1902.8,30,59187,Left,Position,STOP,88.267,C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1011_trial-2_59187/20241011_trial-2_59187_M.mp85,2648
20241011_trial-2_59187_M,56:41.3,,1802.2,Media file(s),player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241011_trial-2_59187/20241011_trial-2_59187_M.mp86,0,1902.8,30,59187,Left cage,Position,START,88.267,C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1011_trial-2_59187/20241011_trial-2_59187_M.mp86,2648
20241011_trial-2_59187_M,56:41.3,,1802.2,Media file(s),player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241011_trial-2_59187/20241011_trial-2_59187_M.mp87,0,1902.8,30,59187,Left,Position,START,89.067,C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1011_trial-2_59187/20241011_trial-2_59187_M.mp87,2672
20241011_trial-2_59187_M,56:41.3,,1802.2,Media file(s),player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241011_trial-2_59187/20241011_trial-2_59187_M.mp88,0,1902.8,30,59187,Left cage,Position,STOP,89.067,C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1011_trial-2_59187/20241011_trial-2_59187_M.mp88,2672
20241011_trial-2_59187_M,56:41.3,,1802.2,Media file(s),player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241011_trial-2_59187/20241011_trial-2_59187_M.mp89,0,1902.8,30,59187,Left,Position,STOP,91.267,C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1011_trial-2_59187/20241011_trial-2_59187_M.mp89,2738
20241011_trial-2_59187_M,56:41.3,,1802.2,Media file(s),player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241011_trial-2_59187/20241011_trial-2_59187_M.mp90,0,1902.8,30,59187,Left cage,Position,START,91.267,C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1011_trial-2_59187/20241011_trial-2_59187_M.mp90,2738
20241011_trial-2_59187_M,56:41.3,,1802.2,Media file(s),player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241011_trial-2_59187/20241011_trial-2_59187_M.mp91,0,1902.8,30,59187,Left,Position,START,104.1,C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1011_trial-2_59187/20241011_trial-2_59187_M.mp91,3123
20241011_trial-2_59187_M,56:41.3,,1802.2,Media file(s),player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241011_trial-2_59187/20241011_trial-2_59187_M.mp92,0,1902.8,30,59187,Left cage,Position,STOP,104.1,C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1011_trial-2_59187/20241011_trial-2_59187_M.mp92,3123
20241011_trial-2_59187_M,56:41.3,,1802.2,Media file(s),player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241011_trial-2_59187/20241011_trial-2_59187_M.mp93,0,1902.8,30,59187,Left,Position,STOP,104.7,C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1011_trial-2_59187/20241011_trial-2_59187_M.mp93,3141
20241011_trial-2_59187_M,56:41.3,,1802.2,Media file(s),player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241011_trial-2_59187/20241011_trial-2_59187_M.mp94,0,1902.8,30,59187,Middle,Position,START,104.7,C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1011_trial-2_59187/20241011_trial-2_59187_M.mp94,3141
20241011_trial-2_59187_M,56:41.3,,1802.2,Media file(s),player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241011_trial-2_59187/20241011_trial-2_59187_M.mp95,0,1902.8,30,59187,Middle,Position,STOP,105.7,C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1011_trial-2_59187/20241011_trial-2_59187_M.mp95,3171
20241011_trial-2_59187_M,56:41.3,,1802.2,Media file(s),player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241011_trial-2_59187/20241011_trial-2_59187_M.mp96,0,1902.8,30,59187,Right,Position,START,105.7,C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1011_trial-2_59187/20241011_trial-2_59187_M.mp96,3171
20241011_trial-2_59187_M,56:41.3,,1802.2,Media file(s),player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241011_trial-2_59187/20241011_trial-2_59187_M.mp97,0,1902.8,30,59187,Right,Position,STOP,106.267,C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1011_trial-2_59187/20241011_trial-2_59187_M.mp97,3188
20241011_trial-2_59187_M,56:41.3,,1802.2,Media file(s),player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241011_trial-2_59187/20241011_trial-2_59187_M.mp98,0,1902.8,30,59187,Right cage,Position,START,106.267,C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1011_trial-2_59187/20241011_trial-2_59187_M.mp98,3188
20241011_trial-2_59187_M,56:41.3,,1802.2,Media file(s),player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241011_trial-2_59187/20241011_trial-2_59187_M.mp99,0,1902.8,30,59187,Right,Position,START,107.667,C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1011_trial-2_59187/20241011_trial-2_59187_M.mp99,3230
20241011_trial-2_59187_M,56:41.3,,1802.2,Media file(s),player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241011_trial-2_59187/20241011_trial-2_59187_M.mp100,0,1902.8,30,59187,Right cage,Position,STOP,107.667,C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1011_trial-2_59187/20241011_trial-2_59187_M.mp100,3230
20241011_trial-2_59187_M,56:41.3,,1802.2,Media file(s),player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241011_trial-2_59187/20241011_trial-2_59187_M.mp101,0,1902.8,30,59187,Right,Position,STOP,108.433,C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1011_trial-2_59187/20241011_trial-2_59187_M.mp101,3253
20241011_trial-2_59187_M,56:41.3,,1802.2,Media file(s),player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241011_trial-2_59187/20241011_trial-2_59187_M.mp102,0,1902.8,30,59187,Right cage,Position,START,108.433,C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1011_trial-2_59187/20241011_trial-2_59187_M.mp102,3253
20241011_trial-2_59187_M,56:41.3,,1802.2,Media file(s),player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241011_trial-2_59187/20241011_trial-2_59187_M.mp103,0,1902.8,30,59187,Right,Position,START,108.967,C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1011_trial-2_59187/20241011_trial-2_59187_M.mp103,3269
20241011_trial-2_59187_M,56:41.3,,1802.2,Media file(s),player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241011_trial-2_59187/20241011_trial-2_59187_M.mp104,0,1902.8,30,59187,Right cage,Position,STOP,108.967,C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1011_trial-2_59187/20241011_trial-2_59187_M.mp104,3269
20241011_trial-2_59187_M,56:41.3,,1802.2,Media file(s),player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241011_trial-2_59187/20241011_trial-2_59187_M.mp105,0,1902.8,30,59187,Middle,Position,START,110.733,C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1011_trial-2_59187/20241011_trial-2_59187_M.mp105,3322
20241011_trial-2_59187_M,56:41.3,,1802.2,Media file(s),player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241011_trial-2_59187/20241011_trial-2_59187_M.mp106,0,1902.8,30,59187,Right,Position,STOP,110.733,C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1011_trial-2_59187/20241011_trial-2_59187_M.mp106,3322
20241011_trial-2_59187_M,56:41.3,,1802.2,Media file(s),player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241011_trial-2_59187/20241011_trial-2_59187_M.mp107,0,1902.8,30,59187,Left,Position,START,111.467,C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1011_trial-2_59187/20241011_trial-2_59187_M.mp107,3344
20241011_trial-2_59187_M,56:41.3,,1802.2,Media file(s),player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241011_trial-2_59187/20241011_trial-2_59187_M.mp108,0,1902.8,30,59187,Middle,Position,STOP,111.467,C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1011_trial-2_59187/20241011_trial-2_59187_M.mp108,3344
20241011_trial-2_59187_M,56:41.3,,1802.2,Media file(s),player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241011_trial-2_59187/20241011_trial-2_59187_M.mp109,0,1902.8,30,59187,Left,Position,STOP,113.901,C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1011_trial-2_59187/20241011_trial-2_59187_M.mp109,3417
20241011_trial-2_59187_M,56:41.3,,1802.2,Media file(s),player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241011_trial-2_59187/20241011_trial-2_59187_M.mp110,0,1902.8,30,59187,Left cage,Position,START,113.901,C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1011_trial-2_59187/20241011_trial-2_59187_M.mp110,3417
20241011_trial-2_59187_M,56:41.3,,1802.2,Media file(s),player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241011_trial-2_59187/20241011_trial-2_59187_M.mp111,0,1902.8,30,59187,Left,Position,START,114.234,C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1011_trial-2_59187/20241011_trial-2_59187_M.mp111,3427
20241011_trial-2_59187_M,56:41.3,,1802.2,Media file(s),player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241011_trial-2_59187/20241011_trial-2_59187_M.mp112,0,1902.8,30,59187,Left cage,Position,STOP,114.234,C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1011_trial-2_59187/20241011_trial-2_59187_M.mp112,3427
20241011_trial-2_59187_M,56:41.3,,1802.2,Media file(s),player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241011_trial-2_59187/20241011_trial-2_59187_M.mp113,0,1902.8,30,59187,Left,Position,STOP,116.933,C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1011_trial-2_59187/20241011_trial-2_59187_M.mp113,3508
20241011_trial-2_59187_M,56:41.3,,1802.2,Media file(s),player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241011_trial-2_59187/20241011_trial-2_59187_M.mp114,0,1902.8,30,59187,Middle,Position,START,116.933,C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1011_trial-2_59187/20241011_trial-2_59187_M.mp114,3508
20241011_trial-2_59187_M,56:41.3,,1802.2,Media file(s),player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241011_trial-2_59187/20241011_trial-2_59187_M.mp115,0,1902.8,30,59187,Left,Position,START,122.967,C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1011_trial-2_59187/20241011_trial-2_59187_M.mp115,3689
20241011_trial-2_59187_M,56:41.3,,1802.2,Media file(s),player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241011_trial-2_59187/20241011_trial-2_59187_M.mp116,0,1902.8,30,59187,Middle,Position,STOP,122.967,C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1011_trial-2_59187/20241011_trial-2_59187_M.mp116,3689
20241011_trial-2_59187_M,56:41.3,,1802.2,Media file(s),player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241011_trial-2_59187/20241011_trial-2_59187_M.mp117,0,1902.8,30,59187,Left,Position,STOP,124.533,C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1011_trial-2_59187/20241011_trial-2_59187_M.mp117,3736
20241011_trial-2_59187_M,56:41.3,,1802.2,Media file(s),player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241011_trial-2_59187/20241011_trial-2_59187_M.mp118,0,1902.8,30,59187,Left cage,Position,START,124.533,C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1011_trial-2_59187/20241011_trial-2_59187_M.mp118,3736
20241011_trial-2_59187_M,56:41.3,,1802.2,Media file(s),player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241011_trial-2_59187/20241011_trial-2_59187_M.mp119,0,1902.8,30,59187,Left,Position,START,137.1,C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1011_trial-2_59187/20241011_trial-2_59187_M.mp119,4113
20241011_trial-2_59187_M,56:41.3,,1802.2,Media file(s),player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241011_trial-2_59187/20241011_trial-2_59187_M.mp120,0,1902.8,30,59187,Left cage,Position,STOP,137.1,C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1011_trial-2_59187/20241011_trial-2_59187_M.mp120,4113
20241011_trial-2_59187_M,56:41.3,,1802.2,Media file(s),player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241011_trial-2_59187/20241011_trial-2_59187_M.mp121,0,1902.8,30,59187,Left,Position,STOP,137.633,C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1011_trial-2_59187/20241011_trial-2_59187_M.mp121,4129
20241011_trial-2_59187_M,56:41.3,,1802.2,Media file(s),player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241011_trial-2_59187/20241011_trial-2_59187_M.mp122,0,1902.8,30,59187,Middle,Position,START,137.633,C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1011_trial-2_59187/20241011_trial-2_59187_M.mp122,4129
20241011_trial-2_59187_M,56:41.3,,1802.2,Media file(s),player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241011_trial-2_59187/20241011_trial-2_59187_M.mp123,0,1902.8,30,59187,Middle,Position,STOP,140.6,C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1011_trial-2_59187/20241011_trial-2_59187_M.mp123,4218
20241011_trial-2_59187_M,56:41.3,,1802.2,Media file(s),player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241011_trial-2_59187/20241011_trial-2_59187_M.mp124,0,1902.8,30,59187,Right,Position,START,140.6,C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1011_trial-2_59187/20241011_trial-2_59187_M.mp124,4218
20241011_trial-2_59187_M,56:41.3,,1802.2,Media file(s),player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241011_trial-2_59187/20241011_trial-2_59187_M.mp125,0,1902.8,30,59187,Right,Position,STOP,141.9,C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1011_trial-2_59187/20241011_trial-2_59187_M.mp125,4257
20241011_trial-2_59187_M,56:41.3,,1802.2,Media file(s),player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241011_trial-2_59187/20241011_trial-2_59187_M.mp126,0,1902.8,30,59187,Right cage,Position,START,141.9,C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1011_trial-2_59187/20241011_trial-2_59187_M.mp126,4257
20241011_trial-2_59187_M,56:41.3,,1802.2,Media file(s),player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241011_trial-2_59187/20241011_trial-2_59187_M.mp127,0,1902.8,30,59187,Right,Position,START,142.633,C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1011_trial-2_59187/20241011_trial-2_59187_M.mp127,4279
20241011_trial-2_59187_M,56:41.3,,1802.2,Media file(s),player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241011_trial-2_59187/20241011_trial-2_59187_M.mp128,0,1902.8,30,59187,Right cage,Position,STOP,142.633,C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1011_trial-2_59187/20241011_trial-2_59187_M.mp128,4279
20241011_trial-2_59187_M,56:41.3,,1802.2,Media file(s),player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241011_trial-2_59187/20241011_trial-2_59187_M.mp129,0,1902.8,30,59187,Right,Position,STOP,144.567,C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1011_trial-2_59187/20241011_trial-2_59187_M.mp129,4337
20241011_trial-2_59187_M,56:41.3,,1802.2,Media file(s),player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241011_trial-2_59187/20241011_trial-2_59187_M.mp130,0,1902.8,30,59187,Right cage,Position,START,144.567,C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1011_trial-2_59187/20241011_trial-2_59187_M.mp130,4337
20241011_trial-2_59187_M,56:41.3,,1802.2,Media file(s),player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241011_trial-2_59187/20241011_trial-2_59187_M.mp131,0,1902.8,30,59187,Right,Position,START,145.367,C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1011_trial-2_59187/20241011_trial-2_59187_M.mp131,4361
20241011_trial-2_59187_M,56:41.3,,1802.2,Media file(s),player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241011_trial-2_59187/20241011_trial-2_59187_M.mp132,0,1902.8,30,59187,Right cage,Position,STOP,145.367,C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1011_trial-2_59187/20241011_trial-2_59187_M.mp132,4361
20241011_trial-2_59187_M,56:41.3,,1802.2,Media file(s),player #1:C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/20241011_trial-2_59187/20241011_trial-2_59187_M.mp133,0,1902.8,30,59187,Right,Position,STOP,146.633,C:/研究/鼠類對水鹿排遺反應/高田前測/實驗影片/1011_trial-2_59187/20241011_trial-2_59187_M.mp133,4399
